,,MIERCOLES,,
,,,,
miercoles,19:00 - 22:00,PROG. ORIENTADA A OBJETOSCUENCA ORTEGA ANGEL EDUARDO,SOF-S-MA-2-5 NO,FCM-D-Lab.1
miercoles,20:00 - 22:00,INGENIERIA DE SOFTWAREMEDINA PALACIOS FABRICIO FELIPE,ISI-S-MA-4-5 NO,FCM-D-209
miercoles,20:00 - 22:00,BASES DE DATOS IIMOLINA CALDERON MIGUEL ALFONSO,ISI-S-MA-5-4 NO,FCM-D-Lab.4
miercoles,20:00 - 22:00,SISTEMAS OPERATIVOSRAMOS ROMERO JUAN CARLOS,ISI-S-MA-6-4 NO,FCM-D-401
miercoles,20:00 - 22:00,REDES DE COMPUTADORASCONTRERAS SEGUNDO FRANCISCO,ISI-S-MA-6-7 NO,FCM-D-101
miercoles,20:00 - 22:00,SEGURIDAD INFORMATICAZUMBA GAMBOA JOHANNA PATRICIA,ISI-S-MA-7-4 NO,FCM-D-103
miercoles,20:00 - 22:00,ADM. DE CENTROS DE COMPUTOSANCHEZ MORENO FABRICIO JAVIER,ISI-S-MA-7-5 NO,FCM-D-206
miercoles,20:00 - 22:00,ELECTIVA IVSORNOZA MOREIRA JIMMY IGNACIO,ISI-S-MA-8-2 NO,FCM-D-Lab.3
miercoles,20:00 - 22:00,MARKETING Y EMPRENDIMIENTONUÑEZ NUÑEZ GISELLE LORENA,ISI-S-MA-8-3 NO,FCM-D-102
miercoles,20:00 - 22:00,ALG. Y LOGICA DE PROGRAMACIONARRESE VILCHE ALFREDO ENRIQUE,SOF-S-MA-1-3 NO,FCM-D-207
miercoles,21:00 - 22:00,FINANZASBONILLA BERMEO JENIFFER DENISSE,ISI-S-MA-8-4 NO,FCM-D-208
miercoles,21:00 - 22:00,CONTABILIDAD DE COSTOSMOLINA IZURIETA ROSA ELIZABETH,SOF-S-MA-3-3 NO,FCM-D-202
